time,data
206286,0.2612079
206336,0.2612079
206386,0.2612079
206436,0.2610248
206486,0.2610248
206536,0.2610248
206586,0.2610248
206636,0.26093325
206686,0.26093325
206736,0.26093325
206786,0.26093325
206836,0.26081118
206886,0.26081118
206936,0.26081118
206986,0.26081118
207036,0.26078066
207087,0.2606586
207136,0.2606586
207186,0.2606586
207236,0.2606586
207286,0.26053652
207336,0.26053652
207386,0.26053652
207436,0.26053652
207486,0.26044497
207536,0.26044497
207586,0.26044497
207636,0.26044497
207686,0.2603229
207736,0.2603229
207786,0.2603229
207836,0.2603229
207886,0.26023132
207936,0.26023132
207986,0.26023132
208036,0.26023132
208086,0.26007873
208136,0.26007873
208186,0.26007873
208236,0.26007873
208286,0.25995666
208336,0.25995666
208386,0.25995666
208436,0.25995666
208486,0.2598346
208536,0.2598346
208586,0.2598346
208636,0.2598346
208686,0.25971252
208736,0.25971252
208786,0.25971252
208836,0.25971252
208886,0.25959045
208936,0.25959045
208986,0.25959045
209036,0.25959045
209086,0.2595294
209136,0.25946838
209186,0.25946838
209236,0.25946838
209285,0.25946838
209336,0.2593463
209386,0.2593463
209436,0.2593463
209486,0.2593463
209536,0.2591937
209586,0.2591937
209636,0.2591937
209686,0.2591937
209736,0.25910214
209786,0.25910214
209836,0.25910214
209886,0.25910214
209936,0.25894955
209986,0.25894955
210036,0.25894955
210086,0.25894955
210136,0.2588885
210186,0.2588885
210236,0.2588885
210286,0.2588885
210336,0.25876644
210386,0.25876644
210436,0.25876644
210486,0.25876644
210536,0.25864437
210586,0.25864437
210636,0.25864437
210686,0.25864437
210736,0.2585223
210786,0.2585223
210836,0.2585223
210886,0.2585223
210936,0.25840023
210986,0.25830868
211036,0.2583392
211086,0.2583392
211136,0.25827813
211186,0.25827813
211236,0.25827813
211286,0.25827813
211336,0.25827813
211386,0.25818658
211436,0.25818658
211486,0.25818658
211536,0.25818658
211586,0.25809503
211636,0.25809503
211686,0.25809503
211736,0.25809503
211786,0.25797296
211836,0.25797296
211886,0.25797296
211936,0.25797296
211986,0.25791192
212036,0.25791192
212086,0.25791192
212136,0.25791192
212186,0.25782037
212236,0.25782037
212285,0.25782037
212337,0.25782037
212386,0.2576983
212436,0.2576983
212486,0.2576983
212536,0.2576983
212586,0.25763726
212636,0.25763726
212687,0.25763726
212736,0.25763726
212786,0.2575152
212836,0.2575152
212886,0.2575152
212936,0.2575152
212986,0.25745416
213036,0.25745416
213086,0.25745416
213136,0.25745416
213186,0.25739312
213236,0.25739312
213286,0.25739312
213336,0.25739312
213386,0.2573626
213436,0.25730154
213486,0.25730154
213536,0.25730154
213586,0.25730154
213636,0.2572405
213686,0.2572405
213736,0.2572405
213786,0.2572405
213836,0.25714895
213886,0.25714895
213936,0.25714895
213986,0.25714895
214036,0.25708792
214086,0.25708792
214136,0.25708792
214186,0.25708792
214236,0.25696585
214286,0.25696585
214336,0.25696585
214386,0.25696585
214436,0.2568743
214486,0.2568743
214536,0.2568743
214586,0.2568743
214636,0.25684378
214686,0.25684378
214736,0.25684378
214786,0.25684378
214836,0.25675222
214886,0.25675222
214936,0.25675222
214986,0.25675222
215036,0.2566912
215086,0.2566912
215136,0.2566912
215186,0.2566912
215236,0.2565386
215285,0.2565386
215336,0.2565386
215386,0.2565386
215436,0.25656912
215486,0.2565386
